date,humidity_mean,pressure_mean,temperature_mean,wind_direction_mean,wind_speed,weather_desc_cat_mean,humidity_min,pressure_min,temperature_min,wind_direction_min,wind_speed,weather_desc_cat_min,humidity_max,pressure_max,temperature_max,wind_direction_max,wind_speed,weather_desc_cat_max,humidity_median,pressure_median,temperature_median,wind_direction_median,wind_speed,weather_desc_cat_median,humidity_std,pressure_std,temperature_std,wind_direction_std,wind_speed,weather_desc_cat_std
2016-04-12,66.5,1016.125,284.8693723315417,238.625,4.0,2.0,28,1013,280.6,150.0,2.0,1,93,1022,287.13,340.0,7.0,4,71.0,1016.0,285.49,207.0,4.0,1.0,18.325558298630956,2.542037867880642,1.7727837756260243,69.9166040489606,1.414213562373095,1.179535649239177
2016-04-13,41.5,1027.4583333333333,280.80317179375,250.54166666666666,3.75,1.5,26,1021,275.03,1.0,1.0,1,86,1031,285.95,360.0,7.0,2,40.5,1027.0,280.9465319515,340.0,3.5,1.5,12.76203609215204,2.2837643727287356,3.6233555760599834,141.46807265142954,1.7257638510425513,0.5107539184552491
2016-04-14,52.458333333333336,1027.375,281.70733552870837,96.25,2.0416666666666665,1.2083333333333333,19,1025,276.44,0.0,0.0,1,92,1030,288.07,357.0,5.0,2,48.5,1027.0,280.865,54.5,2.0,1.0,22.13000946318324,1.4981873105160732,4.1203468948593525,96.01188785090964,1.3981094896064243,0.4148511169990534
2016-04-15,53.0,1029.5416666666667,282.6798530117499,120.375,1.9583333333333333,1.75,18,1026,276.12,0.0,1.0,1,100,1032,290.07,347.0,4.0,3,59.0,1029.5,282.42999999999995,129.5,2.0,2.0,26.720778431774782,1.3824731042801273,4.787792136595625,97.87517005371421,0.8064504441319253,0.6079187588743288
2016-04-16,46.541666666666664,1029.9166666666667,283.8877912979167,79.29166666666667,2.9583333333333335,1.5416666666666667,15,1028,278.23,10.0,1.0,1,87,1032,291.26,236.0,5.0,2,60.5,1030.0,283.13,50.0,3.5,2.0,26.189907061386418,1.2825472842090282,4.865452675670795,70.22354316390447,1.2328534123049193,0.5089773777040516
2016-04-17,47.458333333333336,1029.7916666666667,285.25810730891664,126.66666666666667,1.8333333333333333,1.4166666666666667,17,1025,277.59,0.0,1.0,1,82,1034,295.15,360.0,5.0,3,46.0,1031.0,284.32,95.5,2.0,1.0,24.366725648732118,2.20629862511583,6.266099673627769,123.36396016125076,1.0072203103706696,0.6538625481582945
2016-04-18,41.458333333333336,1023.0833333333334,289.40544559033333,138.125,1.875,1.2916666666666667,11,1019,280.1,10.0,0.0,1,86,1025,298.84,338.0,5.0,2,40.5,1024.0,287.264580754,140.0,1.0,1.0,24.67700772267431,1.9981875845847008,7.189117437202025,99.27051863249842,1.3613452426057167,0.4643056214875365
2016-04-19,33.333333333333336,1016.5,290.5759031907916,270.625,5.0,1.25,14,1014,285.25,160.0,1.0,1,75,1019,293.88,360.0,10.0,2,33.0,1016.0,291.685,282.0,4.5,1.0,14.023789311975086,1.5036188231122618,3.078688971427871,61.31303322686184,2.9340578815309546,0.4423258684646913
2016-04-20,25.916666666666668,1022.7083333333334,287.4554284474999,260.4166666666667,4.5,1.8333333333333333,10,1018,280.58,10.0,1.0,1,69,1025,292.7,360.0,8.0,4,22.0,1023.0,288.075,320.0,4.0,2.0,14.07716827585245,1.8761469921708505,3.9275875163577174,123.76271710384971,1.8881783261398661,0.8164965809277263
2016-04-21,51.25,1019.9166666666666,286.0395833333333,213.79166666666666,3.2083333333333335,2.5,25,1010,278.89,160.0,1.0,1,100,1024,292.05,320.0,6.0,4,48.0,1022.0,286.645,209.5,3.0,2.0,16.59819267269783,3.88885438217953,4.50071055179232,32.616319157169144,1.1787674722451364,1.1795356492391773
2016-04-22,56.708333333333336,1013.0833333333334,293.3650443415833,206.04166666666666,3.1666666666666665,1.125,38,1009,288.25,185.0,2.0,1,79,1015,298.54,240.0,6.0,4,56.0,1013.0,292.6,207.0,3.0,1.0,12.138616663061473,1.76725448246628,3.108649518096353,19.045664043046116,1.1671841502435294,0.6123724356957946
2016-04-23,65.29166666666667,1009.7916666666666,291.238675005625,225.33333333333334,3.7916666666666665,2.625,30,1008,289.05,10.0,1.0,1,100,1013,295.45,360.0,8.0,4,63.0,1009.0,290.595,234.5,4.0,3.0,21.93761741782855,1.3180739131701722,1.9689180010019902,129.90788263617605,1.9332146390351252,1.2445533509971602
2016-04-24,28.416666666666668,1016.5416666666666,286.0490841000416,252.08333333333334,4.166666666666667,1.75,13,1011,280.21,0.0,1.0,1,54,1020,292.44,360.0,9.0,3,29.5,1016.5,286.15,334.0,4.0,2.0,8.767115765209201,2.395270097625672,3.8720845077543937,140.66361869079157,1.7362294645648626,0.6756639246921762
2016-04-25,53.708333333333336,1016.1666666666666,286.72314393362507,113.41666666666667,2.4583333333333335,1.2916666666666667,34,1012,281.49,0.0,1.0,1,81,1021,292.6,360.0,5.0,3,51.0,1017.0,285.755,110.0,2.0,1.0,14.302566405967198,2.1400257346414326,4.10298398559785,84.32696029078753,1.141287094417552,0.6240935455708452
2016-04-26,76.79166666666667,1009.0,286.254322153375,97.58333333333333,2.875,2.875,59,1003,283.85,20.0,1.0,1,100,1018,289.808508094,340.0,7.0,4,80.5,1007.5,285.71568567049997,80.0,3.0,3.0,9.564332139536052,3.64751255324599,1.9312927843079435,69.96639980340045,1.4836060651405207,1.0759222535351587
2016-04-27,68.875,1012.625,283.38117153104173,72.125,3.0416666666666665,2.3333333333333335,51,1007,280.08016837,0.0,1.0,1,94,1016,288.28,205.0,6.0,4,72.5,1012.5,282.2,56.0,3.0,2.0,13.414179713694924,1.9959197509353785,2.8557679314163233,57.69659209286485,1.3666578295932037,1.403928236326068
2016-04-28,56.5,1015.9583333333334,283.8556072567083,98.79166666666667,3.625,2.7083333333333335,24,1009,280.44,30.0,1.0,1,81,1026,286.65,232.0,6.0,4,53.5,1017.0,284.065,65.0,4.0,3.0,21.118712081942878,4.358691134480295,2.205271521494368,61.53399849688374,1.4981873105160466,1.334465099374755
2016-04-29,57.833333333333336,1018.5,283.22291666666666,89.16666666666667,3.9583333333333335,2.6666666666666665,22,1015,281.47,20.0,2.0,1,87,1020,286.18,220.0,9.0,4,56.0,1019.0,282.515,78.5,4.0,3.5,18.414707417587774,1.1795356492392102,1.5413248935692305,47.48058336943059,1.7810394294555534,1.4645571126562065
2016-04-30,67.16666666666667,1021.9166666666666,283.8475,83.41666666666667,2.375,2.1666666666666665,29,1019,280.6,0.0,1.0,1,93,1023,289.06,360.0,6.0,4,66.0,1022.0,281.89,50.0,2.0,1.0,22.260643114790238,1.1389036172017835,3.341766325450237,97.54638435866946,1.3125646981983485,1.4345630047135447
2016-05-01,76.5,1022.0833333333334,282.43916666666667,122.54166666666667,2.5416666666666665,2.875,50,1016,281.45,50.0,1.0,1,100,1024,286.27,180.0,5.0,4,75.0,1023.0,282.07,121.0,2.0,3.0,14.06815707469393,1.9091693314716884,1.0908629080035532,31.669460212402218,1.1412870944175517,0.740886660345738
2016-05-02,84.91666666666667,1016.2083333333334,282.59749999999997,102.66666666666667,2.2083333333333335,3.2916666666666665,67,1012,280.25,10.0,1.0,3,100,1020,288.53,240.0,5.0,4,87.0,1016.0,281.03999999999996,67.0,2.0,3.0,8.846107798823489,2.519129709394508,2.8435667284469353,74.70385978426194,1.2150922908825974,0.4643056214875366
2016-05-03,88.45833333333333,1011.625,284.94124999999997,110.625,2.5833333333333335,3.2916666666666665,76,1009,284.27,0.0,0.0,3,100,1014,287.79,337.0,7.0,4,87.0,1012.0,284.79999999999995,75.0,2.0,3.0,6.345002598188158,1.6100904646470968,0.7455392708287639,105.19828585973295,2.1852602405298502,0.4643056214875365
2016-05-04,86.5,1008.7916666666666,283.2779166666666,70.54166666666667,2.875,3.0833333333333335,46,1007,282.41,10.0,1.0,3,100,1011,284.26,120.0,7.0,4,87.0,1009.0,283.245,71.0,2.5,3.0,11.282922840562499,1.2846642825425967,0.4210130553244679,22.61776748039252,1.848912723973083,0.28232985128663995
2016-05-05,70.58333333333333,1005.9583333333334,283.29833333333323,40.625,3.7916666666666665,2.25,46,1003,281.09,0.0,1.0,1,100,1008,286.49,70.0,7.0,4,71.0,1006.0,282.63,50.0,3.0,3.0,15.522540879711636,1.4589801878043718,1.9310994090249005,19.354389458320505,1.864523873636999,1.224744871391589
2016-05-06,82.875,1005.5,283.7333333333333,44.25,3.7916666666666665,2.625,62,1003,282.2,0.0,1.0,1,100,1008,285.89,90.0,7.0,4,81.0,1005.5,283.78,50.0,3.0,3.0,11.09372129512514,1.142080481440413,1.116550069621183,22.735243661501105,1.7189270330434434,1.0134958870382642
2016-05-07,87.0,1008.625,283.80875000000003,76.08333333333333,2.7916666666666665,2.9166666666666665,59,1006,282.2,0.0,1.0,1,100,1010,286.98,173.0,5.0,4,93.0,1009.0,283.095,70.0,3.0,3.0,10.325148698792377,1.0134958870382598,1.7012586453155127,43.82268289632532,1.3180739131701644,0.8297022339981068
2016-05-08,77.91666666666667,1005.625,285.68541666666664,210.25,3.5833333333333335,2.4583333333333335,24,1004,281.65,0.0,1.0,1,100,1008,291.39,320.0,12.0,4,87.0,1005.5,284.075,197.5,2.0,3.0,21.771374637886062,1.5551457362156107,3.7041504091523128,83.09567560558024,3.3740269665511704,1.1025333147551266
2016-05-09,61.208333333333336,1014.2083333333334,287.85499999999996,269.125,4.375,1.2916666666666667,28,1009,280.77,200.0,2.0,1,100,1016,295.2,340.0,9.0,3,57.5,1015.0,287.33,269.0,3.5,1.0,26.11509502961452,1.8876985450811348,5.382066032910451,29.696014225305802,1.8838558977475588,0.5500329370901874
2016-05-10,57.833333333333336,1019.0,286.76916666666665,160.54166666666666,3.375,2.6666666666666665,21,1011,280.95,20.0,1.0,1,93,1025,292.52,360.0,7.0,4,50.0,1021.0,287.705,145.0,3.0,3.0,25.80809894227959,4.907846424017286,3.1288724412515094,110.10547479444492,1.7147062113681015,0.9168313422570846
2016-05-11,65.20833333333333,1020.6666666666666,288.4720833333333,173.66666666666666,2.5,2.3333333333333335,24,1016,281.15,5.0,1.0,1,100,1022,296.56,305.0,6.0,3,69.5,1022.0,287.34000000000003,190.0,2.0,3.0,26.704468225156734,2.0989990713312783,5.653797476545974,103.30775747069139,1.3187609467915742,0.9630868246861534
2016-05-12,62.25,1018.5416666666666,290.96958333333333,159.95833333333334,2.5833333333333335,2.3333333333333335,22,1013,283.61,23.0,0.0,1,100,1021,297.51,339.0,5.0,6,67.0,1019.5,291.015,170.0,3.0,3.0,30.9659701018364,2.395270097625684,4.835397991053476,104.9594038153579,1.7916877315917057,1.2394482175782782
2016-05-13,76.625,1012.75,289.08125,134.54166666666666,2.0416666666666665,2.625,27,1008,285.91,0.0,1.0,1,93,1017,294.46,210.0,4.0,4,77.0,1013.0,289.57,149.5,2.0,3.0,16.03749004540678,3.2869967791415635,2.0360902698447654,62.85800365258514,1.1220775245117838,0.8242255917447339
2016-05-14,76.16666666666667,1007.7083333333334,290.2920833333333,237.75,3.2916666666666665,2.3333333333333335,46,1003,285.02,20.0,1.0,1,100,1010,294.85,320.0,12.0,4,93.0,1009.0,290.03999999999996,270.0,2.0,3.0,21.838670660822842,2.1362129568705144,3.2611507427082556,70.3848118497907,2.8814121940264044,1.0901402648748688
2016-05-15,54.666666666666664,1007.1666666666666,285.14958333333334,275.8333333333333,5.458333333333333,2.125,31,1003,281.53,220.0,2.0,1,82,1010,288.87,330.0,10.0,4,53.0,1008.0,285.32500000000005,280.0,5.5,1.0,12.67200497730835,2.057154359296143,1.9981675935426624,24.301845817651945,2.4843714394742515,1.3929168644626098
2016-05-16,47.083333333333336,1016.375,283.26874999999995,268.75,6.416666666666667,1.7916666666666667,22,1012,277.45,220.0,2.0,1,69,1018,291.87,300.0,13.0,4,50.5,1017.0,281.75,270.0,6.5,1.0,14.46409848305577,1.8132963018384032,4.883248484448625,22.128576841800715,3.322082461959361,1.0623667861928836
2016-05-17,51.416666666666664,1021.0416666666666,287.53375,228.20833333333334,3.5833333333333335,2.2083333333333335,29,1017,283.93,0.0,1.0,1,81,1023,291.74,300.0,10.0,4,50.5,1021.0,287.77,235.0,3.0,2.0,14.355476660317747,1.3981094896064254,2.813594038421933,54.02654674901209,2.019829236576087,1.2503622663458174
2016-05-18,66.58333333333333,1020.3333333333334,286.9845833333333,82.45833333333333,2.875,2.0,37,1019,283.22,0.0,0.0,1,93,1021,292.11,240.0,6.0,4,60.5,1020.0,286.245,45.0,3.0,1.5,22.436222007526457,0.7019641181630402,3.1082134938238037,91.45014282759983,1.6762406177800526,1.103354568734741
2016-05-19,60.625,1018.9583333333334,288.5275,116.58333333333333,2.2083333333333335,2.0,28,1018,284.79,14.0,1.0,1,87,1020,293.71,350.0,6.0,4,58.5,1019.0,287.23,115.0,1.0,1.0,16.271641108008314,0.6240935455709185,3.4406195726174613,82.4973868712198,1.6675722177612804,1.4446302370292303
2016-05-20,58.416666666666664,1022.4166666666666,289.3375000000001,212.54166666666666,2.75,1.375,27,1019,282.51,0.0,1.0,1,93,1025,296.68,350.0,5.0,2,55.0,1022.5,288.605,240.0,3.0,1.0,23.181545633779784,1.58571521832363,5.227339709142985,130.84141717848888,0.9890707100936804,0.49453535504684026
2016-05-21,67.04166666666667,1020.5,288.2891666666667,139.41666666666666,3.0,2.0833333333333335,37,1015,283.64,40.0,1.0,1,93,1023,293.52,220.0,7.0,4,78.5,1021.0,288.96500000000003,145.0,3.0,1.5,20.846184442173136,2.359071298478419,2.641705504217758,65.46483733681947,1.5322617553657476,1.316010660280157
2016-05-22,79.41666666666667,1011.0833333333334,288.0833333333333,99.20833333333333,2.8333333333333335,3.75,49,1009,284.52,10.0,0.0,3,100,1014,293.49,360.0,5.0,4,87.0,1011.0,286.845,40.0,2.5,4.0,14.282603180904676,1.5857152183235526,3.3862197297238428,114.89578611361979,1.3077250963165892,0.44232586846469135
2016-05-23,75.29166666666667,1012.375,290.15791666666667,157.875,2.25,3.0416666666666665,46,1011,284.43,0.0,1.0,1,100,1014,296.67,288.0,4.0,4,74.5,1013.0,289.71000000000004,203.5,2.0,3.5,16.419710230633523,0.9696480760071776,4.512823255112481,90.06534463570226,0.7372097807744857,1.1970676733137329
2016-05-24,78.16666666666667,1012.7916666666666,290.74083333333346,208.95833333333334,2.25,2.625,52,1011,287.29,0.0,1.0,1,100,1014,295.79,350.0,4.0,4,84.5,1013.0,289.955,248.0,2.0,3.0,16.26055955683719,0.6580053301400761,2.825854109694199,116.22110830005344,0.8469895538599199,1.2445533509971605
2016-05-25,61.791666666666664,1016.6666666666666,294.21666666666664,203.0,2.2083333333333335,1.7916666666666667,21,1013,286.04,0.0,1.0,1,100,1018,304.28,310.0,6.0,3,58.0,1017.0,292.295,250.0,1.5,1.0,28.573291217752523,1.307725096316604,6.893245381100073,85.86237724455896,1.5316704909195133,0.9315329426211431
2016-05-26,54.208333333333336,1018.25,297.64791666666673,228.75,2.7916666666666665,1.7083333333333333,22,1016,290.28,30.0,1.0,1,93,1020,304.42,340.0,7.0,4,47.0,1018.5,297.79,242.0,2.5,1.0,23.85459424653178,1.0733936430981459,5.0697242692938405,60.54050027802087,2.021174145771767,0.9545846657358218
2016-05-27,67.70833333333333,1016.7916666666666,297.19625,181.75,3.4166666666666665,2.2916666666666665,35,1010,292.4,150.0,1.0,1,94,1019,302.47,260.0,7.0,4,69.0,1018.0,296.6,170.0,3.0,3.0,15.066459053334237,2.3952700976256254,3.7129301829522894,26.904420196074778,1.9318084941243567,1.1220775245117836
2016-05-28,67.33333333333333,1018.2083333333334,298.4966666666667,191.91666666666666,3.25,2.3333333333333335,43,1011,293.67,0.0,1.0,1,88,1020,304.99,330.0,7.0,4,69.0,1019.0,297.595,190.0,3.0,3.0,10.736636452764925,2.264646371601043,3.881998215471954,53.59259899152743,1.8708286933869707,1.203858530857692
2016-05-29,65.16666666666667,1019.7916666666666,298.02916666666675,192.66666666666666,2.9166666666666665,1.875,37,1017,293.2,130.0,0.0,1,88,1021,302.76,251.0,7.0,4,65.0,1020.0,298.46000000000004,195.0,3.0,1.0,14.384976059482474,0.9770927002733908,3.189548034858017,32.22835190739152,1.8630658852422861,1.034723235417589
2016-05-30,82.75,1015.75,295.93208333333337,184.04166666666666,3.375,2.4166666666666665,61,1013,292.96,0.0,0.0,1,100,1019,299.72,334.0,8.0,4,85.5,1016.0,295.45,181.0,4.0,3.0,11.928227391178128,1.5673294928413761,2.4820730801816246,72.89449145208417,1.6368713529434609,1.176459931750543
2016-05-31,73.83333333333333,1014.0416666666666,296.85958333333343,206.08333333333334,2.7083333333333335,1.875,33,1013,293.17,40.0,0.0,1,100,1015,301.34,340.0,6.0,4,80.5,1014.0,296.01,210.0,2.5,1.0,18.977484752628094,0.8064504441319196,2.880255844865886,70.40190008964164,1.3981094896064243,1.1909988500706308
2016-06-01,64.45833333333333,1017.3333333333334,295.955,89.83333333333333,2.9166666666666665,1.75,32,1013,290.56,0.0,0.0,1,93,1019,300.63,318.0,6.0,4,64.0,1018.0,295.87,50.0,2.5,1.0,20.832623176302043,1.9034674690671949,3.5466113649388262,103.88441179740467,1.7424786610050556,0.9890707100936804
2016-06-02,71.83333333333333,1020.4166666666666,293.03625,65.0,3.875,1.5416666666666667,50,1019,288.63,0.0,1.0,1,93,1021,296.72,150.0,6.0,3,72.5,1021.0,293.255,55.0,4.0,1.0,11.012509356129538,0.8297022339981327,2.9197644522326924,34.290320601541794,1.4540049638094805,0.7790276362049131
2016-06-03,83.29166666666667,1018.0416666666666,291.43833333333333,139.29166666666666,1.7916666666666667,2.9583333333333335,72,1016,290.08,0.0,1.0,1,100,1019,293.59,240.0,4.0,4,82.0,1018.0,291.06,150.0,1.5,3.0,6.38257932505188,0.8064504441318985,1.1682601953580591,54.72816552241885,0.9770927002733857,0.46430562148753657
2016-06-04,76.625,1015.6666666666666,294.9408333333333,157.5,1.9166666666666667,2.7916666666666665,54,1007,291.61,0.0,1.0,1,94,1018,300.36,260.0,5.0,4,80.0,1016.0,293.23,190.0,1.0,3.0,12.920534717700518,2.33436830048708,3.5173840534849288,83.86635330924615,1.3486439781165913,0.721060008759246
2016-06-05,78.79166666666667,1009.8333333333334,293.2054166666666,131.58333333333334,2.5,3.1666666666666665,21,1003,291.39,0.0,1.0,3,94,1014,296.33,220.0,5.0,4,82.0,1011.0,292.90999999999997,130.0,2.0,3.0,15.139867228947052,3.690960363617814,1.2326993327359228,47.49454583484266,1.5036188231122247,0.3806934938134405
2016-06-06,69.25,1004.2083333333334,295.45875000000007,225.70833333333334,3.5,2.375,31,1003,291.62,0.0,1.0,1,96,1005,301.57,300.0,6.0,4,88.0,1004.0,292.925,250.0,3.0,3.0,24.643986831609077,0.7210600087592267,4.013749534548324,74.45656987198275,1.7693034738587659,1.1349200316590018
2016-06-07,56.958333333333336,1001.0,296.9729166666666,246.0,3.6666666666666665,2.0,28,997,292.7,200.0,1.0,1,93,1004,301.27,320.0,8.0,4,50.5,1001.5,296.525,245.5,3.0,1.0,21.61617584058324,2.3031169805475575,2.715886402130117,36.6333181680284,1.7110044511584586,1.318760946791574
2016-06-08,59.166666666666664,1002.4166666666666,290.0683333333333,295.0416666666667,4.166666666666667,2.4583333333333335,45,998,285.5,246.0,1.0,1,85,1005,296.0,340.0,8.0,4,55.0,1003.0,290.135,303.0,3.0,2.0,11.358454681585133,1.7672544824662768,2.6356958765424956,22.40822668549223,2.057154359296116,1.1787674722451367
2016-06-09,46.0,1008.7916666666666,289.5712499999999,295.5,4.875,2.0,24,1006,284.94,291.0,4.0,2,60,1010,295.18,307.0,6.0,2,50.5,1009.0,288.78499999999997,294.0,5.0,2.0,13.246820783477268,1.102533314755215,3.5232745545808304,3.822132343623638,0.6123724356957942,0.0
2016-06-10,32.125,1013.75,291.22791666666654,314.375,3.7916666666666665,1.9583333333333333,21,1009,285.1,306.0,3.0,1,46,1016,298.41,322.0,5.0,2,31.5,1014.0,290.78,316.0,4.0,2.0,7.531455774746107,1.725763851042541,4.597299754881308,5.59357162091099,0.5882299658752718,0.2041241452319315
2016-06-11,41.625,1013.2083333333334,293.45375,274.0,2.875,2.3333333333333335,24,1006,285.18,199.0,1.0,1,58,1017,303.29,316.0,5.0,4,42.0,1015.0,292.98,284.0,3.0,2.0,9.69451884583108,4.021455140776233,5.991777563425126,39.06850171284991,1.5690623065191296,1.0494995356656043
2016-06-12,43.041666666666664,1003.7916666666666,298.72208333333333,282.0833333333333,4.416666666666667,2.0416666666666665,17,1002,295.2,248.0,3.0,1,60,1006,302.38,324.0,6.0,4,48.5,1003.5,299.08,275.0,4.0,2.0,13.832787661666526,1.5597983890531864,2.4237232930863337,21.34176690184657,1.3486439781165913,0.69025305168635
2016-06-13,50.625,1008.875,291.4991666666667,324.4583333333333,4.666666666666667,1.8333333333333333,40,1007,286.98,306.0,4.0,1,61,1011,296.18,336.0,6.0,2,50.0,1008.5,290.95500000000004,327.5,4.0,2.0,6.316386556444654,1.226961606004311,3.083514252428126,11.123727740311676,0.8164965809277264,0.3806934938134404
2016-06-14,46.541666666666664,1011.4166666666666,292.8762500000001,320.4166666666667,3.0,1.7916666666666667,25,1008,287.4,289.0,2.0,1,66,1013,299.4,342.0,6.0,2,51.5,1012.0,291.81,330.5,3.0,2.0,14.975281565667286,1.6129008882638873,3.9138136772207575,18.45303478438231,0.9780192938436515,0.4148511169990535
2016-06-15,38.041666666666664,1013.625,294.97766666666666,292.2916666666667,1.375,1.9583333333333333,23,1010,287.58,246.0,1.0,1,50,1023,301.84,325.0,2.0,2,39.5,1014.0,295.29999999999995,296.0,1.0,2.0,7.815698620567213,2.5844434267530496,4.663431864370201,25.07463496923892,0.49453535504684026,0.2041241452319315
2016-06-16,65.66666666666667,1008.4583333333334,294.2191666666667,207.875,1.2083333333333333,2.5416666666666665,46,1006,291.92,18.0,0.0,1,83,1010,296.8,314.0,2.0,4,63.5,1008.0,294.41499999999996,235.0,1.0,2.0,9.792040541736666,1.1787674722450934,1.3484803577962645,78.08485490296687,0.6580053301400784,1.4135729219948652
2016-06-17,58.958333333333336,1011.1666666666666,293.52875,196.25,1.4166666666666667,1.9583333333333333,30,1007,290.15,50.0,0.0,1,77,1017,296.93,347.0,3.0,4,64.5,1010.5,293.54999999999995,176.0,1.0,2.0,14.901062601931,3.434690881182112,2.527224482897494,84.02290060505503,0.8297022339981067,1.1601786469133206
2016-06-18,45.541666666666664,1021.2083333333334,293.7695833333333,194.875,1.1666666666666667,2.0,28,1017,286.64,62.0,0.0,1,59,1023,301.32,344.0,3.0,4,43.5,1021.5,293.075,183.5,1.0,2.0,9.596100506327355,1.8645238736370142,5.454525428020998,80.31043708228606,0.701964118163034,0.7223151185146154
2016-06-19,53.916666666666664,1024.875,295.97374999999994,151.04166666666666,2.4583333333333335,1.5416666666666667,41,1023,290.76,127.0,1.0,1,65,1026,301.72,195.0,4.0,2,55.5,1025.0,295.69,151.0,2.0,2.0,7.401037921726961,0.7974142996067961,3.685325556381937,15.51290953750587,0.9770927002733857,0.5089773777040515
2016-06-20,67.45833333333333,1020.9166666666666,295.13666666666666,160.83333333333334,2.7916666666666665,1.9583333333333333,54,1014,290.06,150.0,1.0,1,82,1025,300.69,172.0,7.0,2,65.5,1022.0,294.41499999999996,160.0,3.0,2.0,7.655513311200698,3.2426058585069315,3.9259301491788787,6.253115165688393,1.3180739131701644,0.2041241452319315
2016-06-21,49.083333333333336,1009.2916666666666,298.50791666666663,250.20833333333334,2.375,2.1666666666666665,31,1007,295.35,168.0,1.0,1,69,1013,303.1,311.0,3.0,4,50.5,1009.0,297.37,287.0,2.5,2.0,11.605533412863947,1.8761469921709013,2.5227951702455904,54.368292523161514,0.7109393663377318,1.0494995356656043
2016-06-22,37.458333333333336,1009.0,297.0775,183.75,2.0416666666666665,1.375,26,1007,290.23,3.0,0.0,1,61,1010,302.61,311.0,4.0,2,33.5,1009.0,297.40999999999997,210.5,2.0,1.0,11.033463592208012,0.5897678246195849,4.3428093992553904,114.35043392628833,1.3666578295932035,0.49453535504684026
2016-06-23,48.125,1010.8333333333334,295.5758333333334,216.75,1.6666666666666667,1.0,30,1009,291.1,15.0,1.0,1,69,1013,299.89,292.0,3.0,1,53.0,1011.0,296.17,211.0,2.0,1.0,11.531855689878098,1.340560125199633,2.980670943824957,57.24945414586938,0.6370220572706061,0.0
2016-06-24,65.95833333333333,1014.7083333333334,295.93583333333333,38.75,3.5416666666666665,1.4166666666666667,32,1009,291.31,0.0,2.0,1,94,1018,300.52,140.0,7.0,4,70.0,1015.5,295.66999999999996,35.0,2.0,1.0,17.98182455961446,3.1961820520967414,3.1634047654615425,42.665789166701124,1.910592138275613,0.7755316082290385
2016-06-25,69.375,1021.3333333333334,295.39375,76.625,2.7083333333333335,2.0833333333333335,34,1018,289.47,0.0,1.0,1,93,1023,301.14,180.0,4.0,3,77.0,1022.0,295.16499999999996,70.0,3.0,2.0,22.61744709385828,1.57884566161108,4.0974539416993645,39.400742102920724,0.8064504441319252,0.7755316082290387
2016-06-26,66.04166666666667,1023.0416666666666,296.04166666666663,178.0,2.3333333333333335,2.0416666666666665,35,1017,289.73,0.0,1.0,1,93,1024,301.73,330.0,5.0,4,69.0,1023.0,295.985,175.5,2.0,2.0,18.74654557550518,1.573673814792096,4.359876012064979,66.93604994775757,1.3405601251996728,0.6902530516863499
2016-06-27,66.33333333333333,1019.1666666666666,296.0258333333333,175.70833333333334,3.6666666666666665,1.7083333333333333,47,1016,290.23,0.0,2.0,1,88,1021,301.23,216.0,7.0,4,68.0,1020.0,296.49,193.0,3.0,2.0,10.980879297439142,1.6329931618554476,3.6307825443089103,45.86225042987701,1.685401943200769,0.6902530516863499
2016-06-28,86.79166666666667,1014.75,295.1429166666666,144.75,2.875,3.0416666666666665,73,1011,294.1,0.0,1.0,1,100,1017,296.86,182.0,5.0,4,88.0,1015.0,294.795,170.0,3.0,3.0,7.851774469433047,1.567329492841506,0.9956971740036531,49.98369299298914,1.1539158284426272,0.5500329370901873
2016-06-29,75.33333333333333,1012.0,296.1358333333333,249.91666666666666,2.5833333333333335,2.75,44,1011,292.69,0.0,1.0,1,94,1013,300.9,360.0,5.0,6,83.0,1012.0,295.03,290.0,2.0,3.0,17.85854238822094,0.5107539184552581,3.1367594974634967,112.57419453570307,1.138903617201808,1.4218787326754636
2016-06-30,68.58333333333333,1015.9166666666666,296.4370833333333,209.625,2.3333333333333335,1.6666666666666667,32,1013,290.66,0.0,1.0,1,93,1018,301.7,320.0,5.0,3,73.0,1016.0,296.78999999999996,286.0,2.0,2.0,19.293875276584675,1.4421200175184963,3.873520451528017,120.32702269774796,0.8681147322824312,0.637022057270606
2016-07-01,80.41666666666667,1015.2083333333334,295.98374999999993,180.5,2.875,2.0833333333333335,61,1011,291.91,110.0,1.0,1,93,1017,299.62,350.0,5.0,4,83.0,1016.0,296.04499999999996,169.0,3.0,2.0,10.541498394715862,2.1054621854815876,2.469386145337078,48.15825361559894,1.2269616060043183,0.9743076322798876
2016-07-02,64.75,1014.25,294.71250000000003,289.3333333333333,4.0,2.2083333333333335,33,1011,291.33,190.0,1.0,1,93,1018,297.8,340.0,7.0,3,70.0,1015.0,294.28499999999997,304.5,4.0,2.0,20.082980031771218,2.1719556405110483,2.013543815180615,42.74664153262619,1.6151457061744965,0.8329709356935242
2016-07-03,58.166666666666664,1019.0833333333334,294.78208333333333,217.70833333333334,2.2916666666666665,1.75,30,1018,289.17,0.0,1.0,1,93,1021,299.14,311.0,4.0,2,52.0,1019.0,294.895,232.5,2.0,2.0,18.76784175279542,0.9286112429751066,3.4159332281004198,85.26555916494155,0.9990937922923461,0.44232586846469135
